x1, y1, x2, y2, d, a, t
64, 159, 48, 87, 74.296, 0.220, 75
29, 161, 3, 135, 36.489, 0.800, 75
70, 163, 36, 174, 35.653, 1.864, 75
35, 168, 12, 38, 132.024, 0.177, 75
37, 173, 18, 113, 63.039, 0.308, 75
17, 174, 12, 64, 109.836, 0.046, 75
49, 182, 2, 100, 93.774, 0.520, 75
50, 74, 31, 161, 89.254, 2.922, 75
50, 74, 24, 167, 96.470, 2.863, 75
69, 85, 17, 26, 78.701, 0.722, 75
39, 111, 17, 181, 72.711, 2.828, 75
39, 111, 46, 60, 51.689, -0.129, 75
11, 131, 24, 167, 37.851, -2.807, 75
39, 146, 11, 19, 130.163, 0.214, 75
39, 146, 25, 154, 16.315, 2.091, 75
34, 147, 49, 113, 36.688, -0.419, 75
7, 154, 21, 163, 17.159, -2.124, 75
59, 160, 4, 147, 56.867, 1.333, 75
65, 168, 11, 154, 55.721, 1.315, 75
19, 171, 19, 158, 12.708, 0.005, 75
26, 171, 21, 145, 27.133, 0.201, 75
70, 177, 35, 177, 34.978, 1.562, 75
66, 183, 6, 178, 60.449, 1.489, 75
30, 23, 81, 168, 153.852, -2.803, 75
47, 74, 6, 32, 57.982, 0.781, 75
47, 74, 12, 11, 71.557, 0.503, 75
43, 93, 26, 174, 83.392, 2.927, 75
18, 136, 13, 70, 66.431, 0.083, 75
61, 154, 96, 174, 40.499, -2.088, 75
14, 154, 7, 37, 117.036, 0.063, 75
15, 159, 17, 181, 21.861, -3.068, 75
10, 165, 12, 150, 15.655, -0.149, 75
30, 173, 11, 174, 19.637, 1.652, 75
30, 173, 28, 129, 43.438, 0.050, 75
56, 173, 98, 179, 41.657, -1.716, 75
30, 182, 85, 130, 76.292, -0.807, 75
30, 182, 85, 130, 76.292, -0.807, 75
51, 80, 35, 161, 82.873, 2.942, 75
60, 106, 92, 178, 79.786, -2.725, 75
53, 162, 30, 142, 31.512, 0.854, 75
68, 173, 5, 87, 106.616, 0.637, 75
59, 181, 27, 177, 32.074, 1.455, 75
60, 123, 11, 164, 63.700, 2.272, 75
68, 148, 7, 151, 60.961, 1.614, 75
14, 170, 26, 139, 33.412, -0.375, 75
68, 128, 31, 133, 37.918, 1.696, 75
12, 134, 14, 146, 12.685, -2.970, 75
61, 139, 14, 107, 57.002, 0.966, 75
54, 81, 30, 165, 87.141, 2.863, 75
54, 81, 16, 3, 87.717, 0.460, 75
16, 3, 12, 12, 9.805, 2.810, 76
14, 12, 4, 139, 127.280, 3.064, 76
10, 14, 10, 32, 18.903, -3.128, 76
11, 19, 26, 123, 105.004, -2.996, 76
17, 26, 112, 139, 146.635, -2.444, 76
3, 31, 9, 25, 8.507, -0.772, 76
85, 33, 104, 183, 151.534, -3.010, 76
7, 37, 37, 11, 39.795, -0.839, 76
4, 65, 37, 43, 39.262, -0.974, 76
8, 78, 41, 21, 65.158, -0.525, 76
15, 98, 39, 14, 87.605, -0.281, 76
2, 100, 26, 83, 29.602, -0.928, 76
37, 124, 5, 60, 72.067, 0.464, 76
3, 127, 14, 116, 15.957, -0.769, 76
28, 129, 5, 11, 120.189, 0.194, 76
3, 135, 19, 96, 42.587, -0.389, 76
14, 146, 50, 153, 36.903, -1.770, 76
12, 148, 20, 41, 108.065, -0.076, 76
11, 154, 39, 14, 143.258, -0.197, 76
22, 160, 33, 174, 18.427, -2.507, 76
35, 161, 46, 55, 107.090, -0.105, 76
35, 161, 19, 120, 44.551, 0.356, 76
9, 171, 26, 126, 48.359, -0.355, 76
36, 174, 12, 43, 133.128, 0.183, 76
17, 181, 15, 102, 78.299, 0.021, 76
34, 181, 112, 139, 88.083, -1.066, 76
14, 24, 39, 132, 111.277, -2.914, 76
4, 46, 24, 129, 85.064, -2.902, 76
46, 60, 14, 177, 121.377, 2.874, 76
6, 71, 19, 131, 61.450, -2.921, 76
10, 82, 9, 104, 22.254, 3.108, 76
26, 139, 12, 91, 49.776, 0.287, 76
31, 161, 19, 78, 83.877, 0.147, 76
24, 167, 18, 18, 149.359, 0.041, 76
24, 167, 29, 33, 134.005, -0.041, 76
26, 174, 27, 174, 1.148, -1.112, 76
35, 177, 40, 161, 17.175, -0.298, 76
31, 178, 7, 76, 104.824, 0.239, 76
9, 28, 23, 15, 19.598, -0.830, 76
12, 38, 42, 116, 83.496, -2.778, 76
6, 75, 34, 102, 38.674, -2.353, 76
48, 87, 9, 115, 47.689, 2.202, 76
18, 113, 22, 98, 15.200, -0.259, 76
85, 130, 5, 60, 106.886, 0.858, 76
85, 130, 66, 108, 29.435, 0.740, 76
30, 142, 20, 102, 40.674, 0.240, 76
30, 142, 10, 32, 110.928, 0.176, 76
30, 142, 20, 102, 40.674, 0.240, 76
12, 150, 29, 119, 35.032, -0.491, 76
19, 158, 16, 96, 62.175, 0.055, 76
81, 168, 51, 129, 48.911, 0.638, 76
32, 169, 12, 43, 127.403, 0.164, 76
23, 172, 52, 47, 128.318, -0.233, 76
23, 172, 14, 80, 92.205, 0.092, 76
96, 174, 50, 153, 50.372, 1.159, 76
11, 174, 21, 81, 93.743, -0.111, 76
92, 178, 33, 89, 106.900, 0.583, 76
92, 178, 115, 127, 56.207, -0.424, 76
12, 11, 20, 5, 9.257, -0.908, 76
7, 23, 10, 52, 28.289, -3.066, 76
7, 23, 16, 72, 49.590, -2.977, 76
6, 32, 13, 46, 14.890, -2.691, 76
12, 64, 35, 114, 54.677, -2.700, 76
13, 70, 21, 142, 72.481, -3.028, 76
6, 105, 15, 56, 49.718, -0.190, 76
31, 133, 30, 10, 122.507, 0.004, 76
17, 137, 12, 91, 46.960, 0.108, 76
25, 154, 16, 72, 82.321, 0.110, 76
21, 163, 11, 126, 38.590, 0.272, 76
98, 179, 46, 85, 107.233, 0.498, 76
14, 107, 41, 155, 55.470, -2.618, 76
21, 145, 13, 21, 124.257, 0.065, 76
34, 155, 26, 138, 19.127, 0.425, 76
24, 104, 15, 56, 48.598, 0.185, 76
11, 164, 52, 19, 150.815, -0.277, 76
26, 120, 12, 109, 18.164, 0.919, 76
49, 113, 10, 159, 59.894, 2.432, 76
6, 19, 31, 76, 62.464, -2.714, 77
41, 21, 20, 175, 155.044, 3.005, 77
43, 31, 7, 83, 63.519, 2.530, 77
19, 32, 44, 32, 24.770, -1.574, 77
34, 34, 5, 90, 63.617, 2.666, 77
12, 43, 16, 38, 6.782, -0.680, 77
13, 46, 21, 107, 61.641, -3.010, 77
52, 47, 56, 39, 8.690, -0.406, 77
11, 48, 15, 43, 6.807, -0.626, 77
16, 50, 21, 44, 7.345, -0.752, 77
15, 53, 21, 48, 7.279, -0.822, 77
5, 60, 62, 33, 63.225, -1.127, 77
26, 69, 52, 31, 46.050, -0.593, 77
19, 78, 25, 74, 7.907, -0.901, 77
14, 88, 21, 39, 49.744, -0.139, 77
19, 96, 21, 147, 50.498, -3.091, 77
20, 102, 26, 97, 8.005, -0.880, 77
2, 104, 3, 98, 6.602, -0.122, 77
2, 104, 19, 87, 23.971, -0.785, 77
9, 104, 17, 22, 82.162, -0.089, 77
66, 108, 36, 150, 52.075, 2.527, 77
66, 108, 56, 144, 37.273, 2.885, 77
9, 115, 14, 111, 6.211, -0.883, 77
12, 121, 15, 117, 5.563, -0.754, 77
16, 123, 35, 92, 36.158, -0.556, 77
26, 126, 32, 120, 8.310, -0.865, 77
31, 130, 41, 126, 10.972, -1.155, 77
31, 130, 37, 126, 6.830, -0.985, 77
46, 136, 13, 6, 133.344, 0.250, 77
21, 142, 16, 114, 28.449, 0.181, 77
49, 147, 33, 159, 20.769, 2.227, 77
51, 148, 12, 29, 125.741, 0.318, 77
37, 158, 46, 27, 131.368, -0.065, 77
31, 164, 33, 13, 150.781, -0.011, 77
2, 169, 6, 164, 5.812, -0.674, 77
42, 181, 5, 77, 110.509, 0.347, 77
52, 19, 26, 109, 93.106, 2.852, 77
52, 19, 23, 69, 57.344, 2.607, 77
28, 25, 33, 19, 8.703, -0.674, 77
46, 25, 53, 17, 11.178, -0.669, 77
10, 32, 10, 142, 109.902, 3.137, 77
7, 34, 12, 29, 7.122, -0.781, 77
38, 49, 35, 39, 10.708, 0.235, 77
15, 56, 5, 133, 77.295, 3.010, 77
15, 56, 9, 55, 6.156, 1.399, 77
16, 72, 42, 155, 86.289, -2.834, 77
16, 72, 22, 67, 8.560, -0.828, 77
16, 72, 22, 67, 8.560, -0.828, 77
21, 81, 19, 87, 6.702, 2.805, 77
7, 82, 16, 27, 55.749, -0.164, 77
15, 84, 20, 80, 6.994, -0.902, 77
22, 98, 27, 93, 7.416, -0.846, 77
29, 119, 36, 114, 8.562, -0.999, 77
34, 135, 36, 84, 51.329, -0.034, 77
20, 145, 44, 32, 115.880, -0.205, 77
33, 174, 41, 9, 165.515, -0.051, 77
104, 183, 20, 52, 156.197, 0.571, 77
104, 183, 37, 16, 180.247, 0.385, 77
57, 10, 46, 6, 12.315, 1.233, 77
36, 16, 14, 82, 70.043, 2.820, 77
3, 23, 7, 19, 5.938, -0.745, 77
10, 52, 14, 46, 7.059, -0.743, 77
9, 56, 14, 52, 6.792, -0.829, 77
26, 83, 31, 76, 8.895, -0.718, 77
7, 89, 12, 87, 5.401, -1.074, 77
12, 91, 36, 150, 63.979, -2.771, 77
12, 91, 9, 107, 16.106, 2.930, 77
4, 94, 10, 91, 6.344, -1.163, 77
26, 115, 32, 109, 8.396, -0.832, 77
24, 129, 30, 124, 7.699, -0.978, 77
14, 146, 8, 127, 20.016, 0.306, 77
39, 150, 42, 146, 5.309, -0.719, 77
50, 153, 54, 149, 6.223, -0.738, 77
50, 153, 54, 149, 6.223, -0.738, 77
16, 12, 23, 5, 9.394, -0.777, 77
18, 18, 24, 11, 9.277, -0.684, 77
29, 33, 32, 30, 4.006, -0.773, 77
42, 60, 44, 55, 5.965, -0.431, 77
43, 66, 47, 59, 8.673, -0.508, 77
16, 96, 22, 91, 8.349, -0.901, 77
15, 102, 21, 95, 9.256, -0.721, 77
19, 120, 26, 115, 7.778, -0.891, 77
39, 123, 41, 98, 24.937, -0.071, 77
115, 127, 41, 9, 139.377, 0.558, 77
39, 132, 6, 107, 42.402, 0.915, 77
46, 150, 25, 74, 78.800, 0.266, 77
41, 155, 23, 34, 121.732, 0.156, 77
40, 161, 8, 49, 116.254, 0.286, 77
110, 167, 17, 78, 128.820, 0.808, 77
4, 17, 8, 10, 7.364, -0.507, 77
34, 102, 40, 95, 9.498, -0.677, 77
8, 109, 14, 105, 6.772, -1.014, 77
26, 123, 43, 85, 40.855, -0.417, 77
26, 123, 34, 118, 9.127, -0.998, 77
35, 168, 39, 165, 5.485, -0.997, 77
23, 15, 35, 104, 89.900, -3.009, 77
9, 25, 3, 87, 62.645, 3.045, 77
52, 48, 52, 47, 0.511, -0.698, 77
24, 49, 30, 42, 8.897, -0.779, 77
28, 76, 35, 68, 10.551, -0.752, 77
4, 117, 9, 115, 4.940, -1.082, 77
11, 126, 6, 33, 93.918, 0.054, 77
6, 149, 11, 147, 5.328, -1.104, 77
27, 174, 31, 173, 4.395, -1.451, 77
14, 177, 20, 175, 6.572, -1.236, 77
20, 27, 36, 150, 124.453, -3.015, 77
46, 85, 56, 77, 12.180, -0.903, 77
31, 144, 33, 141, 3.338, -0.692, 77
10, 159, 15, 160, 5.354, -1.727, 77
33, 89, 40, 85, 7.684, -0.962, 77
20, 104, 42, 71, 39.703, -0.573, 77
46, 55, 7, 27, 48.221, 0.944, 77
19, 131, 24, 128, 4.955, -1.062, 77
51, 103, 55, 98, 6.829, -0.736, 77
41, 9, 41, 53, 44.039, 3.132, 78
41, 9, 63, 84, 78.264, -2.865, 78
53, 17, 86, 27, 35.292, -1.881, 78
22, 25, 59, 43, 40.628, -2.013, 78
15, 43, 77, 52, 62.782, -1.711, 78
10, 52, 62, 77, 58.403, -2.019, 78
22, 67, 4, 57, 20.078, 1.098, 78
28, 68, 61, 115, 57.726, -2.537, 78
36, 84, 27, 58, 26.453, 0.318, 78
27, 88, 57, 57, 43.175, -0.770, 78
26, 97, 58, 96, 31.843, -1.553, 78
9, 107, 64, 73, 64.890, -1.020, 78
16, 114, 57, 77, 55.417, -0.838, 78
15, 117, 69, 105, 54.582, -1.342, 78
39, 131, 28, 78, 54.495, 0.205, 78
33, 131, 68, 65, 75.095, -0.499, 78
46, 6, 55, 106, 100.664, -3.044, 78
33, 19, 67, 101, 89.460, -2.752, 78
32, 30, 54, 112, 84.536, -2.878, 78
6, 33, 13, 80, 48.467, -2.987, 78
23, 34, 5, 80, 49.440, 2.775, 78
56, 39, 74, 50, 21.250, -2.115, 78
21, 48, 71, 87, 63.846, -2.232, 78
20, 52, 84, 57, 63.892, -1.655, 78
9, 55, 19, 93, 38.851, -2.888, 78
54, 59, 80, 62, 26.311, -1.692, 78
20, 80, 73, 65, 55.131, -1.284, 78
33, 82, 54, 112, 36.914, -2.538, 78
43, 85, 69, 85, 25.718, -1.549, 78
5, 94, 58, 39, 76.271, -0.772, 78
21, 95, 47, 103, 26.998, -1.842, 78
41, 126, 53, 58, 68.643, -0.178, 78
5, 133, 49, 77, 71.017, -0.664, 78
56, 144, 154, 70, 122.324, -0.923, 78
36, 150, 82, 6, 151.984, -0.310, 78
36, 150, 19, 76, 76.421, 0.216, 78
7, 19, 82, 6, 76.301, -1.398, 78
21, 39, 50, 6, 43.490, -0.739, 78
21, 39, 154, 70, 136.489, -1.804, 78
8, 49, 72, 50, 63.987, -1.586, 78
8, 49, 72, 68, 67.543, -1.861, 78
14, 52, 58, 3, 65.457, -0.743, 78
47, 59, 58, 61, 11.406, -1.729, 78
5, 77, 72, 91, 68.196, -1.769, 78
17, 78, 58, 6, 82.188, -0.517, 78
17, 78, 58, 6, 82.188, -0.517, 78
12, 87, 65, 83, 52.575, -1.510, 78
3, 87, 39, 59, 45.951, -0.907, 78
32, 89, 47, 125, 39.218, -2.755, 78
21, 107, 83, 33, 96.227, -0.700, 78
26, 109, 63, 62, 59.672, -0.682, 78
36, 114, 54, 112, 18.281, -1.454, 78
54, 149, 86, 27, 125.639, -0.260, 78
6, 164, 55, 122, 64.759, -0.859, 78
23, 5, 7, 113, 109.352, 2.998, 78
24, 11, 19, 98, 87.359, 3.093, 78
16, 18, 47, 120, 106.447, -2.851, 78
36, 33, 67, 118, 90.510, -2.797, 78
47, 72, 27, 69, 20.355, 1.416, 78
11, 78, 20, 67, 13.768, -0.675, 78
40, 95, 50, 131, 37.553, -2.875, 78
35, 104, 54, 89, 24.074, -0.923, 78
14, 105, 46, 60, 55.253, -0.604, 78
32, 109, 72, 100, 40.913, -1.337, 78
26, 115, 72, 68, 65.787, -0.791, 78
5, 121, 3, 160, 38.275, 3.092, 78
39, 165, 81, 42, 130.438, -0.325, 78
52, 47, 11, 170, 129.664, 2.825, 78
35, 68, 8, 154, 90.015, 2.840, 78
34, 118, 54, 61, 59.973, -0.348, 78
21, 147, 10, 162, 18.915, 2.495, 78
31, 173, 38, 93, 80.800, -0.089, 78
52, 31, 83, 54, 38.883, -2.207, 78
40, 85, 56, 93, 18.662, -2.044, 78
40, 85, 39, 126, 41.466, 3.132, 78
33, 141, 42, 113, 29.238, -0.303, 78
11, 147, 54, 115, 53.664, -0.937, 78
56, 77, 80, 79, 23.743, -1.644, 78
55, 98, 76, 77, 29.110, -0.770, 78
82, 6, 42, 136, 136.586, 2.845, 79
83, 33, 21, 173, 152.851, 2.730, 79
58, 39, 74, 112, 74.887, -2.937, 79
72, 50, 19, 69, 56.197, 1.923, 79
53, 58, 66, 148, 90.783, -3.003, 79
39, 59, 76, 117, 69.226, -2.577, 79
20, 67, 25, 125, 58.194, -3.052, 79
27, 69, 41, 174, 106.237, -3.014, 79
154, 70, 136, 6, 66.102, 0.269, 79
154, 70, 47, 67, 106.734, 1.546, 79
76, 77, 7, 156, 104.733, 2.427, 79
65, 83, 8, 123, 69.383, 2.174, 79
10, 86, 10, 126, 40.567, -3.135, 79
58, 96, 21, 164, 76.505, 2.644, 79
72, 100, 52, 169, 72.129, 2.860, 79
2, 103, 33, 184, 85.908, -2.775, 79
15, 104, 17, 128, 24.419, -3.047, 79
15, 104, 73, 163, 83.221, -2.363, 79
54, 112, 10, 126, 46.402, 1.883, 79
47, 120, 20, 142, 34.984, 2.270, 79
50, 6, 76, 107, 104.034, -2.890, 79
50, 6, 16, 24, 38.640, 2.031, 79
58, 6, 3, 115, 121.981, 2.673, 79
58, 6, 36, 136, 131.370, 2.979, 79
83, 37, 17, 81, 79.095, 2.164, 79
41, 53, 84, 165, 120.097, -2.777, 79
41, 53, 21, 64, 23.242, 2.077, 79
84, 57, 20, 127, 94.517, 2.400, 79
84, 57, 66, 148, 92.657, 2.945, 79
54, 61, 64, 151, 89.939, -3.040, 79
73, 65, 9, 70, 63.836, 1.661, 79
62, 77, 33, 184, 110.443, 2.871, 79
71, 87, 37, 149, 70.786, 2.641, 79
54, 89, 8, 123, 57.332, 2.192, 79
51, 92, 13, 137, 58.438, 2.438, 79
7, 113, 38, 153, 50.868, -2.480, 79
61, 115, 27, 164, 59.590, 2.525, 79
10, 162, 19, 152, 13.474, -0.775, 79
59, 43, 64, 183, 140.136, -3.102, 79
4, 57, 120, 4, 128.027, -1.136, 79
68, 65, 15, 124, 79.452, 2.396, 79
66, 94, 34, 128, 46.185, 2.402, 79
19, 98, 23, 183, 85.107, -3.094, 79
62, 99, 9, 159, 80.286, 2.412, 79
55, 122, 43, 133, 16.031, 2.353, 79
86, 27, 76, 107, 80.389, 3.014, 79
86, 27, 6, 86, 99.897, 2.202, 79
81, 42, 9, 75, 79.608, 2.009, 79
85, 45, 30, 66, 58.792, 1.929, 79
28, 64, 15, 67, 13.302, 1.807, 79
28, 78, 22, 68, 12.032, 0.599, 79
27, 84, 13, 153, 70.437, 2.949, 79
27, 84, 19, 69, 16.329, 0.498, 79
6, 164, 21, 149, 21.146, -0.805, 79
63, 62, 37, 160, 101.200, 2.881, 79
13, 80, 31, 89, 19.688, -2.031, 79
72, 40, 27, 77, 58.628, 2.256, 79
74, 50, 28, 100, 68.478, 2.402, 79
74, 50, 19, 88, 66.347, 2.182, 79
8, 154, 37, 144, 31.091, -1.224, 79
80, 79, 18, 62, 63.674, 1.297, 79
38, 113, 16, 114, 21.947, 1.615, 79
11, 170, 8, 169, 3.655, 1.102, 79
63, 84, 22, 95, 41.615, 1.818, 79
19, 76, 42, 136, 64.719, -2.780, 79
38, 93, 20, 97, 18.276, 1.812, 79
55, 106, 18, 95, 38.902, 1.286, 79
55, 106, 18, 95, 38.902, 1.286, 79
120, 4, 117, 99, 95.864, 3.111, 80
42, 37, 148, 175, 174.470, -2.484, 80
18, 62, 21, 101, 38.900, -3.066, 80
30, 66, 93, 151, 105.967, -2.503, 80
22, 68, 13, 10, 58.477, 0.148, 80
19, 69, 34, 180, 111.956, -3.002, 80
19, 69, 39, 100, 36.048, -2.562, 80
19, 72, 62, 126, 68.659, -2.462, 80
9, 75, 43, 64, 35.603, -1.245, 80
9, 75, 43, 64, 35.603, -1.245, 80
6, 86, 32, 138, 58.016, -2.679, 80
23, 91, 22, 60, 31.980, 0.027, 80
22, 95, 8, 52, 44.699, 0.341, 80
20, 97, 17, 31, 65.851, 0.051, 80
74, 112, 15, 99, 60.290, 1.341, 80
25, 125, 82, 146, 61.242, -1.915, 80
17, 128, 40, 135, 23.967, -1.852, 80
34, 128, 47, 133, 13.466, -1.962, 80
74, 129, 5, 81, 84.469, 0.957, 80
43, 133, 44, 22, 111.293, -0.006, 80
42, 139, 39, 7, 132.303, 0.024, 80
66, 148, 40, 167, 32.183, 2.222, 80
37, 149, 77, 145, 39.699, -1.457, 80
19, 155, 21, 89, 66.298, -0.034, 80
7, 156, 29, 175, 29.380, -2.275, 80
84, 165, 26, 19, 157.548, 0.374, 80
23, 169, 15, 135, 34.818, 0.239, 80
38, 182, 33, 99, 82.775, 0.063, 80
16, 24, 61, 140, 125.155, -2.772, 80
21, 64, 25, 137, 72.804, -3.081, 80
19, 88, 80, 132, 74.831, -2.198, 80
16, 114, 44, 85, 40.145, -0.793, 80
72, 118, 51, 108, 23.353, 1.167, 80
69, 121, 30, 23, 105.247, 0.386, 80
27, 127, 60, 103, 40.768, -0.937, 80
27, 127, 48, 130, 21.859, -1.695, 80
13, 137, 24, 34, 103.161, -0.108, 80
19, 152, 79, 159, 60.169, -1.684, 80
13, 153, 39, 117, 44.174, -0.639, 80
65, 161, 51, 39, 122.376, 0.118, 80
41, 165, 27, 132, 36.079, 0.417, 80
29, 182, 30, 162, 20.415, -0.021, 80
64, 183, 35, 106, 82.140, 0.358, 80
33, 184, 35, 21, 162.376, -0.015, 80
11, 111, 19, 139, 29.576, -2.848, 80
3, 115, 10, 7, 107.964, -0.068, 80
15, 124, 30, 23, 101.801, -0.150, 80
9, 159, 23, 100, 60.499, -0.242, 80
8, 169, 41, 71, 102.688, -0.329, 80
41, 174, 36, 135, 39.749, 0.132, 80
22, 64, 76, 66, 53.906, -1.614, 80
16, 119, 35, 166, 50.357, -2.769, 80
73, 163, 15, 135, 64.802, 1.127, 80
21, 173, 9, 141, 34.919, 0.378, 80
17, 81, 51, 39, 53.877, -0.680, 80
76, 107, 64, 60, 48.089, 0.245, 80
76, 107, 70, 80, 27.389, 0.226, 80
21, 149, 8, 58, 92.099, 0.146, 80
38, 153, 31, 30, 123.484, 0.060, 80
25, 157, 35, 82, 75.438, -0.139, 80
37, 160, 15, 72, 90.598, 0.246, 80
37, 160, 12, 55, 107.990, 0.233, 80
29, 163, 32, 33, 130.282, -0.026, 80
59, 163, 51, 108, 55.312, 0.145, 80
52, 169, 48, 59, 109.742, 0.034, 80
8, 123, 39, 85, 49.341, -0.695, 80
27, 135, 5, 45, 92.002, 0.232, 80
42, 136, 28, 20, 117.130, 0.116, 80
37, 144, 29, 122, 23.157, 0.375, 80
60, 177, 3, 4, 181.984, 0.318, 80
20, 127, 11, 79, 48.498, 0.177, 80
27, 77, 87, 137, 84.232, -2.355, 80
25, 93, 13, 72, 24.662, 0.533, 80
20, 142, 45, 74, 72.471, -0.354, 80
27, 164, 16, 171, 12.496, 2.158, 80
8, 14, 27, 3, 21.681, -1.043, 81
26, 19, 44, 11, 18.881, -1.156, 81
49, 28, 59, 88, 61.181, -2.981, 81
6, 33, 45, 8, 46.891, -1.001, 81
32, 33, 51, 103, 73.116, -2.879, 81
6, 36, 99, 150, 147.408, -2.455, 81
43, 37, 59, 27, 18.726, -1.064, 81
51, 39, 35, 92, 54.520, 2.848, 81
66, 41, 43, 28, 26.632, 1.042, 81
61, 46, 39, 67, 31.098, 2.346, 81
61, 46, 79, 182, 137.592, -3.011, 81
11, 47, 19, 111, 63.828, -3.015, 81
15, 48, 17, 83, 34.772, -3.069, 81
15, 51, 42, 41, 28.889, -1.207, 81
26, 51, 43, 46, 17.584, -1.329, 81
12, 55, 47, 105, 60.520, -2.530, 81
64, 60, 126, 87, 67.152, -1.981, 81
64, 60, 33, 133, 79.080, 2.739, 81
21, 72, 70, 23, 69.681, -0.785, 81
30, 77, 61, 21, 64.162, -0.504, 81
11, 79, 12, 12, 66.570, -0.004, 81
35, 82, 67, 184, 106.527, -2.832, 81
20, 92, 34, 92, 13.517, -1.594, 81
63, 96, 4, 5, 108.136, 0.571, 81
36, 103, 50, 112, 16.456, -2.170, 81
38, 108, 10, 88, 34.631, 0.952, 81
50, 111, 79, 182, 76.072, -2.758, 81
11, 119, 11, 119, 0.451, 2.573, 81
47, 133, 4, 30, 111.827, 0.394, 81
36, 135, 63, 108, 37.988, -0.810, 81
61, 140, 5, 12, 139.338, 0.408, 81
75, 142, 36, 25, 123.152, 0.316, 81
35, 166, 38, 73, 92.378, -0.035, 81
74, 176, 53, 77, 100.747, 0.209, 81
19, 14, 12, 35, 22.541, 2.831, 81
31, 30, 48, 21, 18.742, -1.080, 81
35, 30, 54, 19, 21.381, -1.038, 81
15, 34, 22, 32, 6.981, -1.175, 81
39, 35, 45, 97, 62.074, -3.049, 81
29, 39, 19, 78, 40.465, 2.894, 81
38, 50, 25, 21, 32.130, 0.414, 81
16, 69, 47, 110, 51.971, -2.486, 81
16, 69, 83, 94, 71.993, -1.925, 81
5, 72, 34, 98, 39.573, -2.301, 81
16, 76, 28, 79, 12.499, -1.860, 81
70, 80, 90, 144, 66.981, -2.842, 81
10, 82, 53, 7, 86.193, -0.521, 81
39, 85, 52, 33, 53.043, -0.251, 81
12, 85, 30, 54, 36.856, -0.527, 81
17, 87, 39, 107, 30.176, -2.323, 81
15, 99, 36, 64, 40.687, -0.540, 81
23, 100, 31, 105, 8.776, -2.108, 81
35, 106, 53, 108, 17.591, -1.666, 81
45, 113, 63, 108, 18.537, -1.328, 81
43, 114, 45, 97, 17.439, -0.139, 81
47, 116, 9, 73, 57.346, 0.715, 81
30, 118, 57, 23, 98.750, -0.276, 81
18, 143, 38, 184, 45.834, -2.682, 81
82, 146, 95, 147, 12.451, -1.696, 81
98, 155, 52, 136, 50.264, 1.184, 81
79, 159, 44, 75, 91.026, 0.398, 81
40, 167, 40, 180, 12.484, 3.109, 81
148, 175, 11, 160, 138.291, 1.459, 81
62, 184, 37, 60, 126.866, 0.196, 81
28, 10, 54, 63, 58.834, -2.690, 81
33, 12, 90, 139, 138.995, -2.721, 81
27, 15, 18, 181, 166.629, 3.086, 81
27, 28, 43, 19, 17.788, -1.070, 81
24, 34, 2, 174, 141.510, 2.987, 81
70, 45, 66, 124, 79.030, 3.092, 81
22, 53, 25, 105, 52.376, -3.087, 81
8, 58, 54, 72, 48.414, -1.867, 81
43, 64, 28, 101, 39.239, 2.766, 81
48, 130, 86, 35, 102.280, -0.376, 81
48, 130, 66, 124, 18.806, -1.235, 81
6, 137, 39, 80, 65.503, -0.512, 81
25, 137, 6, 57, 82.362, 0.237, 81
19, 139, 44, 180, 47.068, -2.602, 81
77, 145, 40, 26, 124.635, 0.298, 81
30, 162, 30, 142, 19.302, 0.006, 81
46, 41, 32, 179, 138.646, 3.035, 81
25, 64, 54, 63, 28.553, -1.530, 81
45, 74, 38, 184, 110.032, 3.075, 81
5, 81, 46, 83, 41.887, -1.619, 81
21, 101, 73, 103, 51.272, -1.620, 81
6, 120, 6, 127, 7.321, 3.101, 81
27, 132, 12, 95, 39.313, 0.386, 81
80, 132, 92, 122, 15.202, -0.898, 81
40, 135, 58, 131, 18.282, -1.377, 81
9, 141, 40, 9, 135.507, -0.235, 81
93, 151, 44, 172, 53.303, 1.980, 81
28, 20, 45, 12, 18.340, -1.132, 81
12, 29, 20, 29, 7.622, -1.546, 81
58, 36, 69, 84, 49.195, -2.916, 81
11, 39, 38, 18, 33.630, -0.898, 81
5, 45, 2, 39, 7.746, 0.491, 81
28, 57, 43, 90, 36.051, -2.737, 81
22, 60, 35, 92, 34.809, -2.749, 81
32, 138, 30, 16, 122.730, 0.009, 81
32, 138, 52, 136, 20.146, -1.455, 81
47, 94, 65, 30, 66.087, -0.284, 81
60, 103, 40, 165, 64.577, 2.828, 81
87, 137, 47, 61, 85.672, 0.475, 81
13, 72, 28, 69, 15.838, -1.384, 81
27, 76, 7, 35, 45.730, 0.453, 81
20, 81, 27, 50, 31.499, -0.230, 81
17, 31, 30, 28, 13.155, -1.272, 81
17, 31, 30, 28, 13.155, -1.272, 81
32, 87, 42, 81, 12.140, -1.051, 81
36, 112, 30, 36, 76.916, 0.075, 81
35, 126, 54, 121, 19.171, -1.348, 81
13, 122, 21, 123, 8.070, -1.660, 81
14, 154, 25, 153, 10.875, -1.448, 81
16, 171, 26, 171, 10.122, -1.558, 81
33, 4, 36, 94, 90.342, -3.106, 82
12, 12, 58, 24, 47.545, -1.808, 82
25, 21, 63, 161, 145.580, -2.875, 82
61, 21, 55, 177, 156.066, 3.107, 82
63, 27, 44, 23, 19.544, 1.388, 82
